timestamp,message,logStreamName
1725804358452,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804359402,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804359406,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804360472,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804360513,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804361408,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804361416,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804362521,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804362521,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804363451,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804363451,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804364592,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804364595,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804365347,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804365369,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804366346,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804366356,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804367442,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804367443,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804368478,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804368478,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804369413,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804369413,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804370358,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804370363,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804371547,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804371552,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804372458,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804372458,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804373473,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804373497,"Read from DynamoDB table executed in 22 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804374502,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804374503,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804375375,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804375375,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804376364,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804379418,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804379836,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804379845,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804380257,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804380262,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804380653,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804380654,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804381040,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804381042,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804381378,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804381494,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804382364,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804382367,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804383518,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804383537,"Read from DynamoDB table executed in 13 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804384583,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804384584,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804385358,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804385394,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804386355,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804389556,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804389941,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804389946,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804390376,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804391385,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804391725,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804391728,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804392031,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804392048,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804392353,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804392369,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804392675,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804392676,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804393446,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804393451,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804394575,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804395483,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804395821,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804395824,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804396441,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
